(Index, Key, Element)
(33198,230295,n)
(33199,295064,^)
(33200,221750,B)
(33201,235407,*)
(33202,272172,<)
(33203,210063,d)
(33204,265268,v)
(33205,209221,+)
(33206,253313,g)
(33207,187629,*)
(33208,256650,M)
(33209,237362,4)
(33210,265090,;)
(33211,282211,M)
(33212,270943,b)
(33213,260168,n)
(33214,263831,^)
(33215,242082,{)
(33216,270963,J)
(33217,289991,D)
(33218,258985,o)
(33219,283577,j)
(33220,246493,=)
(33221,227066,])
(33222,204084,Y)
(33223,290322,Z)
(33224,283493,[)
(33225,289371,/)
(33226,241162,u)
(33227,246560,))
(33228,270265,n)
(33229,228343,J)
(33230,278078,F)
(33231,293921,D)
(33232,173380,T)
(33233,285365,L)
(33234,280318,g)
(33235,251224,e)
(33236,283067,1)
(33237,243946,_)
(33238,255594,^)
(33239,270207,v)
(33240,239636,E)
(33241,277518,9)
(33242,218773,-)
(33243,278361,G)
(33244,231053,Y)
(33245,242652,Y)
(33246,242229,a)
(33247,270242,U)
(33248,274594,x)
(33249,217670,/)
(33250,202672,[)
(33251,289021,U)
(33252,236676,g)
(33253,288542,j)
(33254,258283,2)
(33255,249850,p)
(33256,247721,%)
(33257,250179,P)
(33258,294080,%)
(33259,211109,a)
(33260,210123,T)
(33261,204822,8)
(33262,202668,i)
(33263,286997,{)
(33264,254239,))
(33265,219935,m)
(33266,232247,I)
(33267,292883,])
(33268,252716,@)
(33269,260580,m)
(33270,221925,d)
(33271,235344,m)
(33272,254025,W)
(33273,285531,;)
(33274,294329,>)
(33275,259386,<)
(33276,243319,T)
(33277,230758,D)
(33278,228435,g)
(33279,270299,0)
(33280,265330,k)
(33281,281791,1)
(33282,208403,>)
(33283,290747,:)
(33284,252051,G)
(33285,230662,p)
(33286,225902,&)
(33287,286742,>)
(33288,245137,o)
(33289,211383,g)
(33290,265815,e)
(33291,246475,.)
(33292,240056,!)
(33293,286707,4)
(33294,188513,&)
(33295,217722,U)
(33296,276517,k)
(33297,264514,W)
(33298,284186,o)
(33299,294002,^)
(33300,276327,9)
(33301,253704,a)
(33302,228844,q)
(33303,239095,G)
(33304,233358,A)
(33305,194757,^)
(33306,230098,U)
(33307,265641,K)
(33308,236278,$)
(33309,293290,P)
(33310,211747,N)
(33311,263107,6)
(33312,249546,o)
(33313,241783,j)
(33314,190396,2)
(33315,283347,O)
(33316,228826,+)
(33317,289344,?)
(33318,285186,z)
(33319,282785,>)
(33320,272110,()
(33321,220945,")
(33322,226031,W)
(33323,252793,%)
(33324,239503,d)
(33325,198338,Q)
(33326,214910,5)
(33327,286006,;)
(33328,293769,t)
(33329,245771,d)
(33330,236084,Y)
(33331,209373,r)
(33332,295577,4)
(33333,240071,m)
(33334,290850,H)
(33335,260226,J)
(33336,184604,|)
(33337,238507,Q)
(33338,260645,r)
(33339,254677,x)
(33340,194113,7)
(33341,233263,6)
(33342,268080,&)
(33343,278959,4)
(33344,250420,f)
(33345,222869,i)
(33346,294517,c)
(33347,259323,g)
(33348,195777,K)
(33349,218337,l)
(33350,255856,F)
(33351,231193,M)
(33352,212383,-)
(33353,236434,K)
(33354,224028,O)
(33355,263405,t)
(33356,280125,-)
(33357,256398,})
(33358,295894,H)
(33359,259139,P)
(33360,273848,l)
(33361,232238,E)
(33362,260890,O)
(33363,271453,5)
(33364,273102,+)
(33365,266672,+)
(33366,197562,r)
(33367,261223,F)
(33368,205686,^)
(33369,259015,{)
(33370,259508,r)
(33371,269956,c)
(33372,286294,3)
(33373,221975,Y)
(33374,254070,O)
(33375,232312,I)
(33376,272109,I)
(33377,223957,v)
(33378,238714,[)
(33379,216592,Q)
(33380,274278,K)
(33381,295755,%)
(33382,289929,4)
(33383,192777,h)
(33384,215739,])
(33385,295126,X)
(33386,259370,q)
(33387,222068,!)
(33388,256767,Q)
(33389,278978,D)
(33390,248291,[)
(33391,272786,{)
(33392,271227,')
(33393,266165,h)
(33394,260066,F)
(33395,286874,')
(33396,275438,J)
(33397,259257,5)
(33398,259429,S)
(33399,288721,))
(33400,289934,v)
(33401,265878,{)
(33402,244293,v)
(33403,215775,p)
(33404,268613,1)
(33405,224240,<)
(33406,211523,^)
(33407,251219,")
(33408,296397,7)
(33409,262123,[)
(33410,222647,o)
(33411,213181,C)
(33412,179500,B)
(33413,229519,U)
(33414,271989,Q)
(33415,266330,R)
(33416,274301,|)
(33417,251011,e)
(33418,288770,@)
(33419,264026,")
(33420,246949,r)
(33421,204920,y)
(33422,271430,M)
(33423,238075,m)
(33424,269102,A)
(33425,285394,O)
(33426,225595,.)
(33427,211632,j)
(33428,234379,i)
(33429,292312,W)
(33430,178588,|)
(33431,262361,#)
(33432,233188,_)
(33433,220636,5)
(33434,233508,5)
(33435,292199,D)
(33436,192397,R)
(33437,266758,y)
(33438,268261,x)
(33439,275806,G)
(33440,234276,|)
(33441,238107,T)
(33442,243328,;)
(33443,272868,G)
(33444,256275,J)
(33445,282197,a)
(33446,270705,s)
(33447,240201,5)
(33448,253447,`)
(33449,254785,D)
(33450,205216,p)
(33451,277830,E)
(33452,214129,O)
(33453,237409,-)
(33454,266913,o)
(33455,285663,T)
(33456,271558,})
(33457,234449,X)
(33458,259229,5)
(33459,284729,%)
(33460,277070,e)
(33461,265921,=)
(33462,282616,=)
(33463,254082,#)
(33464,250502,#)
(33465,285876,V)
(33466,282954,[)
(33467,236053,Q)
(33468,279134,C)
(33469,209156,q)
(33470,227999,O)
(33471,285245,f)
(33472,286220,*)
(33473,291491,$)
(33474,265113,I)
(33475,227061,J)
(33476,244738,R)
(33477,226689,p)
(33478,277470,v)
(33479,237524,N)
(33480,273289,:)
(33481,244120,n)
(33482,201898,u)
(33483,238244,|)
(33484,274558,e)
(33485,265963,d)
(33486,193891,I)
(33487,294087,o)
(33488,272910,,)
(33489,277903,s)
(33490,275731,>)
(33491,228091,A)
(33492,286295,W)
(33493,256897,B)
(33494,247820,J)
(33495,290496,G)
(33496,274475,H)
(33497,259925,.)
(33498,272994,D)
(33499,262984,[)
(33500,277252,i)
(33501,284873,T)
(33502,245382,C)
(33503,182484,F)
(33504,220781,@)
(33505,200952,6)
(33506,235446,f)
(33507,234693,n)
(33508,229019,O)
(33509,259387,j)
(33510,217067,t)
(33511,260208,6)
(33512,264347,D)
(33513,267852,j)
(33514,280264,W)
(33515,229464,9)
(33516,227089,\)
(33517,290245,1)
(33518,237872,|)
(33519,268385,;)
(33520,289756,3)
(33521,192065,.)
(33522,242506,H)
(33523,293783,*)
(33524,295744,2)
(33525,257804,z)
(33526,258700,>)
(33527,237549,h)
(33528,227841,K)
(33529,229406,P)
(33530,216374,p)
(33531,278488,N)
(33532,293907,x)
(33533,275502,/)
(33534,251434,B)
(33535,266129,2)
(33536,259819,6)
(33537,242312,A)
(33538,226279,*)
(33539,275847,2)
(33540,208590,+)
(33541,278650,:)
(33542,205693,])
(33543,255350,x)
(33544,242691,[)
(33545,263508,Y)
(33546,214506,6)
(33547,285932,9)
(33548,254276,X)
(33549,287701,m)
(33550,283616,v)
(33551,290851,u)
(33552,284857,+)
(33553,285133,;)
(33554,237241,s)
(33555,224432,=)
(33556,207294,5)
(33557,192936,^)
(33558,295940,I)
(33559,268229,b)
(33560,289571,v)
(33561,273054,P)
(33562,287842,K)
(33563,270389,M)
(33564,289599,b)
(33565,248883,M)
(33566,222888,g)
(33567,261424,{)
(33568,206312,[)
(33569,207469,L)
(33570,222838,P)
(33571,285174,o)
(33572,235385,h)
(33573,250459,T)
(33574,191497,R)
(33575,253011,p)
(33576,283217,&)
(33577,280374,7)
(33578,284565,.)
(33579,260990,{)
(33580,205340,h)
(33581,241924,z)
(33582,287980,6)
(33583,269038,S)
(33584,279643,`)
(33585,279002,*)
(33586,276314,:)
(33587,271637,p)
(33588,236021,-)
(33589,257912,Z)
(33590,250888,[)
(33591,272076,e)
(33592,253202,I)
(33593,230720,f)
(33594,248071,x)
(33595,288569,N)
(33596,253984,E)
(33597,277887,3)
(33598,239793,3)
(33599,287871,L)
(33600,214461,\)
(33601,228152,`)
(33602,241004,H)
(33603,212159,T)
(33604,284331,7)
(33605,287713,@)
(33606,278348,K)
(33607,259291,V)
(33608,262809,k)
(33609,190599,1)
(33610,246252,t)
(33611,251604,N)
(33612,224585,b)
(33613,242975,/)
(33614,281475,#)
(33615,293948,!)
(33616,236682,/)
(33617,238290,6)
(33618,285534,:)
(33619,244589,P)
(33620,170538,m)
(33621,222739,#)
(33622,171015,Z)
(33623,247949,o)
(33624,243629,T)
(33625,273412,J)
(33626,269463,x)
(33627,259406,W)
(33628,241711,q)
(33629,191440,N)
(33630,269239,d)
(33631,267501,r)
(33632,236731,5)
(33633,215303,()
(33634,204648,U)
(33635,258383,=)
(33636,188796,X)
(33637,236705,")
(33638,288049,O)
(33639,292296,T)
(33640,217724,j)
(33641,223996,a)
(33642,179579,I)
(33643,285255,z)
(33644,226603,2)
(33645,211878,2)
(33646,295056,>)
(33647,268320,>)
(33648,286437,0)
(33649,289319,5)
(33650,291548,5)
(33651,280976,Z)
(33652,228202,>)
(33653,228361,&)
(33654,213951,{)
(33655,190273,X)
(33656,229601,D)
(33657,292038,')
(33658,245617,D)
(33659,199946,p)
(33660,200004,K)
(33661,214341,b)
(33662,264463,')
(33663,273129,,)
(33664,221601,7)
(33665,217306,f)
(33666,197994,Q)
(33667,249736,;)
(33668,237091,6)
(33669,231389,s)
(33670,248411,S)
(33671,218619,!)
(33672,258817,A)
(33673,233114,b)
(33674,232477,K)
(33675,262462,D)
(33676,270787,1)
(33677,270994,[)
(33678,243126,9)
(33679,270635,g)
(33680,254685,B)
(33681,270573,/)
(33682,259281,V)
(33683,243932,$)
(33684,228879,`)
(33685,206842,p)
(33686,280778,q)
(33687,263153,`)
(33688,249113,-)
(33689,288848,O)
(33690,268025,')
(33691,230463,Q)
(33692,290671,Y)
(33693,215447,b)
(33694,270214,")
(33695,274293,T)
(33696,265997,I)
(33697,218119,O)
(33698,295398,Z)
(33699,262192,W)
(33700,218219,l)
(33701,272449,?)
(33702,256166,o)
(33703,265466,D)
(33704,271885,u)
(33705,261580,T)
(33706,269734,D)
(33707,276913,v)
(33708,286982,-)
(33709,218877,8)
(33710,237739,f)
(33711,261148,])
(33712,279716,a)
(33713,251663,])
(33714,222970,o)
(33715,246530,<)
(33716,224586,*)
(33717,241180,/)
(33718,244099,m)
(33719,291379,A)
(33720,282353,d)
(33721,214180,v)
(33722,272535,c)
(33723,238434,%)
(33724,224807,Z)
(33725,266650,;)
(33726,292500,;)
(33727,269142,w)
(33728,280402,{)
(33729,215962,")
(33730,260223,Y)
(33731,249339,[)
(33732,275694,{)
(33733,229512,5)
(33734,226344,T)
(33735,291997,))
(33736,247853,O)
(33737,271571,3)
(33738,266005,;)
(33739,238675,&)
(33740,230127,W)
(33741,237583,])
(33742,272141,v)
(33743,272945,l)
(33744,255911,[)
(33745,264667,G)
(33746,188230,n)
(33747,252251,B)
(33748,269327,`)
(33749,282063,n)
(33750,293936,F)
(33751,242805,y)
(33752,227331,=)
(33753,219559,G)
(33754,233038,H)
(33755,288442,W)
(33756,295315,#)
(33757,250627,9)
(33758,249975,r)
(33759,273539,=)
(33760,209735,V)
(33761,278460,u)
(33762,256485,x)
(33763,280141,h)
(33764,270889,<)
(33765,261310,})
(33766,267746,!)
(33767,276491,C)
(33768,248218,%)
(33769,236442,:)
(33770,265971,<)
(33771,223353,T)
(33772,232909,))
(33773,258457,b)
(33774,267698,O)
(33775,240783,h)
(33776,249072,6)
(33777,211194,F)
(33778,219708,b)
(33779,234866,|)
(33780,237927,T)
(33781,227244,H)
(33782,274119,{)
(33783,264157,/)
(33784,286937,i)
(33785,227877,/)
(33786,295043,d)
(33787,262630,T)
(33788,221002,;)
(33789,277302,e)
(33790,200356,])
(33791,280145,o)
(33792,243768,.)
(33793,255582,s)
(33794,274209,6)
(33795,277570,A)
(33796,187727,$)
(33797,215350,0)
(33798,216831,])
(33799,267675,v)
(33800,237958,<)
(33801,294520,')
(33802,253465,8)
(33803,228508,=)
(33804,210561,<)
(33805,205874,^)
(33806,205411,/)
(33807,277091,V)
(33808,276737,<)
(33809,236512,+)
(33810,218318,!)
(33811,247267,^)
(33812,293231,Q)
(33813,223500,V)
(33814,271185,6)
(33815,225882,b)
(33816,227050,Q)
(33817,217751,I)
(33818,282347,h)
(33819,283865,d)
(33820,253767,[)
(33821,282757,H)
(33822,220359,^)
(33823,281234,x)
(33824,241604,%)
(33825,257203,I)
(33826,256612,i)
(33827,244283,O)
(33828,258959,d)
(33829,226899,Y)
(33830,251452,s)
(33831,271231,{)
(33832,243245,&)
(33833,242609,>)
(33834,222263,j)
(33835,199429,S)
(33836,272704,2)
(33837,199341,G)
(33838,273746,S)
(33839,293871,n)
(33840,253531,9)
(33841,194783,:)
(33842,292301,|)
(33843,237135,P)
(33844,252408,[)
(33845,275401,s)
(33846,243313,})
(33847,280158,t)
(33848,269640,I)
(33849,249542,))
(33850,261617,N)
(33851,265434,*)
(33852,262298,")
(33853,237871,0)
(33854,228144,S)
(33855,223342,e)
(33856,214280,x)
(33857,238459,g)
(33858,259415,R)
(33859,275744,&)
(33860,228764,z)
(33861,277729,<)
(33862,227857,C)
(33863,197536,w)
(33864,288875,x)
(33865,204433,!)
(33866,286484,8)
(33867,247794,P)
(33868,230373,:)
(33869,248239,})
(33870,255850,^)
(33871,225166,X)
(33872,209731,f)
(33873,239679,%)
(33874,226726,P)
(33875,221129,Q)
(33876,294607,#)
(33877,251034,X)
(33878,230753,8)
(33879,254753,T)
(33880,211279,8)
(33881,192179,))
(33882,198798,|)
(33883,285458,0)
(33884,201319,d)
(33885,257961,<)
(33886,270495,L)
(33887,221644,Z)
(33888,181938,#)
(33889,293580,x)
(33890,280314,L)
(33891,253730,m)
(33892,250621,G)
(33893,290979,k)
(33894,262390,B)
(33895,247400,V)
(33896,261170,x)
(33897,264207,X)
(33898,273370,\)
(33899,252283,p)
(33900,271779,T)
(33901,231808,s)
(33902,237179,2)
(33903,230775,6)
(33904,237234,^)
(33905,294386,U)
(33906,288136,')
(33907,281802,7)
(33908,250076,J)
(33909,246928,P)
(33910,253274,N)
(33911,245868,u)
(33912,280173,>)
(33913,196896,8)
(33914,267716,/)
(33915,252836,2)
(33916,213427,`)
(33917,256658,S)
(33918,192691,?)
(33919,266562,g)
(33920,195211,*)
(33921,273945,7)
(33922,291808,8)
(33923,223386,2)
(33924,293490,[)
(33925,224498,&)
(33926,260948,?)
(33927,221778,f)
(33928,293439,Q)
(33929,257277,|)
(33930,206945,m)
(33931,270190,2)
(33932,276982,O)
(33933,199932,M)
(33934,269722,#)
(33935,249881,Y)
(33936,221984,^)
(33937,243314,B)
(33938,231566,Q)
(33939,273551,e)
(33940,223485,5)
(33941,270548,@)
(33942,268169,q)
(33943,255654,r)
(33944,240884,')
(33945,276426,H)
(33946,279272,q)
(33947,255714,X)
(33948,255854,u)
(33949,280893,I)
(33950,295410,p)
(33951,286135,V)
(33952,273531,;)
(33953,212215,8)
(33954,257223,+)
(33955,283732,$)
(33956,233587,K)
(33957,252953,})
(33958,277226,X)
(33959,258884,=)
(33960,291793,n)
(33961,287333,f)
(33962,294356,h)
(33963,291727,P)
(33964,236319,c)
(33965,224004,i)
(33966,266180,")
(33967,243499,n)
(33968,259997,q)
(33969,248948,6)
(33970,228093,`)
(33971,276940,Z)
(33972,242967,#)
(33973,235453,D)
(33974,261928,C)
(33975,260584,Y)
(33976,200420,?)
(33977,290693,()
(33978,276268,?)
(33979,241584,8)
(33980,293561,n)
(33981,239637,$)
(33982,274674,C)
(33983,215517,a)
(33984,274455,')
(33985,228184,2)
(33986,230612,z)
(33987,277143,t)
(33988,219572,X)
(33989,287223,4)
(33990,172222,@)
(33991,289274,H)
(33992,264597,^)
(33993,203770,/)
(33994,223853,])
(33995,261853,0)
(33996,257016,\)
(33997,212728,q)
(33998,217154,C)
(33999,239352,G)
(34000,260246,m)
(34001,291767,g)
(34002,243451,:)
(34003,263519,>)
(34004,271675,G)
(34005,295544,()
(34006,276176,X)
(34007,282382,Q)
(34008,287602,Q)
(34009,180245,@)
(34010,194060,e)
(34011,269043,S)
(34012,262109,2)
(34013,267607,")
(34014,241033,6)
(34015,283768,o)
(34016,273780,K)
(34017,259435,5)
(34018,275192,a)
(34019,247521,S)
(34020,295445,\)
(34021,233768,5)
(34022,271661,e)
(34023,241565,a)
(34024,271700,s)
(34025,220140,&)
(34026,249509,P)
(34027,270124,w)
(34028,276721,:)
(34029,211611,i)
(34030,246628,C)
(34031,289062,})
(34032,296388,|)
(34033,248785,N)
(34034,241953,B)
(34035,295377,>)
(34036,254914,()
(34037,291832,Y)
(34038,294778,n)
(34039,285256,E)
(34040,215332,T)
(34041,190707,V)
(34042,258640,f)
(34043,260157,N)
(34044,251337,2)
(34045,244431,!)
(34046,233542,W)
(34047,292777,>)
(34048,258715,9)
(34049,231731,n)
(34050,211354,=)
(34051,222754,))
(34052,285205,/)
(34053,294957,^)
(34054,279859,F)
(34055,241218,<)
(34056,279219,+)
(34057,189013,i)
(34058,286126,+)
(34059,253481,})
(34060,210182,Y)
(34061,204663,`)
(34062,243375,x)
(34063,275747,d)
(34064,186511,[)
(34065,251587,a)
(34066,214785,.)
(34067,203970,S)
(34068,215059,y)
(34069,211542,j)
(34070,258615,D)
(34071,197488,*)
(34072,187799,()
(34073,294593,r)
(34074,209046,})
(34075,282442,K)
(34076,210419,&)
(34077,282736,D)
(34078,241903,@)
(34079,247021,I)
(34080,230554,q)
(34081,243392,*)
(34082,267343,m)
(34083,254017,Y)
(34084,252062,4)
(34085,209693,m)
(34086,246650,!)
(34087,260698,@)
(34088,258428,A)
(34089,228855,P)
(34090,248022,P)
(34091,286452,>)
(34092,232281,G)
(34093,266319,N)
(34094,285576,m)
(34095,205177,i)
(34096,248668,v)
(34097,206873,L)
(34098,280884,B)
(34099,221158,f)
(34100,206122,2)
(34101,265194,\)
(34102,285485,])
(34103,284868,q)
(34104,289747,k)
(34105,235336,U)
(34106,225142,q)
(34107,222548,])
(34108,237040,$)
(34109,296375,$)
(34110,237418,i)
(34111,245738,Q)
(34112,206949,m)
(34113,238121,{)
(34114,260349,E)
(34115,192926,b)
(34116,190258,U)
(34117,188943,d)
(34118,269028,H)
(34119,267522,})
(34120,229394,z)
(34121,280269,_)
(34122,244669,[)
(34123,211099,:)
(34124,203647,\)
(34125,273917,{)
(34126,227480,o)
(34127,198980,B)
(34128,266671,/)
(34129,233521,@)
(34130,219401,4)
(34131,280653,m)
(34132,232556,W)
(34133,203304,k)
(34134,224104,E)
(34135,271334,#)
(34136,276844,H)
(34137,257263,c)
(34138,264979,")
(34139,294117,P)
(34140,258116,v)
(34141,287837,9)
(34142,279870,Z)
(34143,288896,6)
(34144,260212,q)
(34145,276113,m)
(34146,272158,-)
(34147,233540,8)
(34148,295888,K)
(34149,247279,z)
(34150,194473,I)
(34151,291284,.)
(34152,177157,*)
(34153,187035,F)
(34154,200626,P)
(34155,219376,t)
(34156,272400,r)
(34157,244301,e)
(34158,288606,k)
(34159,289330,Y)
(34160,288595,b)
(34161,281251,h)
(34162,274618,r)
(34163,294149,^)
(34164,277717,V)
(34165,254507,M)
(34166,248264,H)
(34167,282984,L)
(34168,264368,5)
(34169,284535,P)
(34170,218807,g)
(34171,245600,u)
(34172,271032,G)
(34173,282391,O)
(34174,179595,0)
(34175,278538,e)
(34176,274286,h)
(34177,264011,S)
(34178,294406,P)
(34179,224243,m)
(34180,200457,])
(34181,279339,B)
(34182,184637,l)
(34183,178393,V)
(34184,288122,L)
(34185,197787,0)
(34186,268968,0)
(34187,172170,n)
(34188,279228,A)
(34189,282864,U)
(34190,239926,U)
(34191,252003,()
(34192,252775,1)
(34193,280553,I)
(34194,265170,G)
(34195,270833,m)
(34196,283226,;)
(34197,187945,])
(34198,250776,x)
(34199,282997,N)
(34200,197000,c)
(34201,286518,B)
(34202,290845,1)
(34203,213521,s)
(34204,246264,|)
(34205,232099,A)
(34206,182819,\)
(34207,222182,o)
(34208,209540,U)
(34209,284390,#)
(34210,274697,u)
(34211,286795,')
(34212,287343,|)
(34213,255983,F)
(34214,264019,5)
(34215,289594,K)
(34216,274676,C)
(34217,238927,{)
(34218,255566,>)
(34219,260428,u)
(34220,283281,M)
(34221,285572,9)
(34222,293411,l)
(34223,286491,0)
(34224,281651,`)
(34225,269435,S)
(34226,240910,j)
(34227,283615,r)
(34228,282336,T)
(34229,294135,Q)
(34230,269313,o)
(34231,232779,`)
(34232,240398,|)
(34233,258162,u)
(34234,286332,J)
(34235,252435,V)
(34236,272303,+)
(34237,245523,V)
(34238,263568,")
(34239,292849,3)
(34240,182991,/)
(34241,274340,])
(34242,285809,()
(34243,218461,O)
(34244,265837,R)
(34245,286116,8)
(34246,233388,i)
(34247,273259,W)
(34248,248870,f)
(34249,264296,,)
(34250,287479,r)
(34251,254893,4)
(34252,241919,N)
(34253,295586,0)
(34254,286600,{)
(34255,219110,N)
(34256,201274,X)
(34257,252068,r)
(34258,232383,X)
(34259,269605,])
(34260,288478,6)
(34261,276811,&)
(34262,278476,i)
(34263,280457,Y)
(34264,246489,Z)
(34265,250041,-)
(34266,292766,J)
(34267,292423,^)
(34268,213117,c)
(34269,286349,k)
(34270,279815,E)
(34271,237253,S)
(34272,264083,8)
(34273,196371,O)
(34274,204614,x)
(34275,292579,G)
(34276,291798,f)
(34277,202061,r)
(34278,216644,e)
(34279,256212,2)
(34280,217009,8)
(34281,279152,$)
(34282,219217,})
(34283,202092,')
(34284,239081,>)
(34285,280689,p)
(34286,230369,@)
(34287,294192,d)
(34288,209330,|)
(34289,265761,M)
(34290,241504,l)
(34291,251770,_)
(34292,254135,6)
(34293,280467,:)
(34294,264254,;)
(34295,223882,`)
(34296,223346,[)
(34297,271432,P)
(34298,262969,=)
(34299,184692,v)
(34300,229402,9)
(34301,246944,g)
(34302,295807,$)
(34303,276248,7)
(34304,262909,H)
(34305,257854,p)
(34306,276115,Y)
(34307,291223,=)
(34308,192554,d)
(34309,293489,[)
(34310,238737,h)
(34311,279211,*)
(34312,235340,|)
(34313,254680,r)
(34314,281339,&)
(34315,214777,6)
(34316,214922,n)
(34317,288662,M)
(34318,254479,:)
(34319,263361,H)
(34320,255130,y)
(34321,221996,4)
(34322,249645,,)
(34323,282129,W)
(34324,268318,%)
(34325,192963,1)
(34326,276229,.)
(34327,238702,%)
(34328,269980,L)
(34329,291774,S)
(34330,289438,$)
(34331,283249,,)
(34332,226384,.)
(34333,244521,H)
(34334,224789,?)
(34335,285296,r)
(34336,262085,L)
(34337,266911,u)
(34338,218655,V)
(34339,285786,/)
(34340,285269,&)
(34341,248562,y)
(34342,228637,^)
(34343,245743,-)
(34344,204693,1)
(34345,252602,")
(34346,210102,C)
(34347,281755,%)
(34348,272921,c)
(34349,232989,Z)
(34350,262656,h)
(34351,293246,0)
(34352,261910,N)
(34353,271123,Z)
(34354,285509,9)
(34355,249721,3)
(34356,282348,;)
(34357,264528,.)
(34358,275605,y)
(34359,294945,h)
(34360,259945,D)
(34361,283599,l)
(34362,249117,))
(34363,245235,))
(34364,274285,`)
(34365,249738,W)
(34366,286856,&)
(34367,267301,H)
(34368,253291,:)
(34369,245825,#)
(34370,214189,:)
(34371,292970,J)
(34372,260276,D)
(34373,225792,r)
(34374,202066,I)
(34375,271456,J)
(34376,287812,J)
(34377,213835,l)
(34378,221362,9)
(34379,202669,C)
(34380,179309,:)
(34381,272459,")
(34382,287857,Z)
(34383,282125,3)
(34384,255950,D)
(34385,270429,P)
(34386,287215,M)
(34387,242987,i)
(34388,209565,n)
(34389,256856,y)
(34390,265700,:)
(34391,253875,d)
(34392,197938,\)
(34393,244976,I)
(34394,228558,*)
(34395,221598,?)
(34396,225298,D)
(34397,212761,G)
(34398,275284,%)
(34399,245675,()
(34400,268212,{)
(34401,265572,{)
(34402,229057,3)
(34403,259129,")
(34404,218167,8)
(34405,186157,y)
(34406,272567,Q)
(34407,279174,K)
(34408,251975,Z)
(34409,238960,0)
(34410,191096,f)
(34411,243522,J)
(34412,229607,>)
(34413,232978,U)
(34414,262813,:)
(34415,268084,F)
(34416,255558,:)
(34417,229683,-)
(34418,272114,9)
(34419,235580,B)
(34420,262048,,)
(34421,281434,D)
(34422,268461,Z)
(34423,254747,H)
(34424,233337,#)
(34425,282937,&)
(34426,294997,!)
(34427,266835,D)
(34428,269933,B)
(34429,252301,M)
(34430,283982,,)
(34431,251922,8)
(34432,208795,Z)
(34433,258385,I)
(34434,295458,v)
(34435,283141,F)
(34436,255974,=)
(34437,219328,R)
(34438,223033,))
(34439,285214,s)
(34440,252903,X)
